;A;B;C;DR;freq;AA;BB;CC;DDR
3326;30;27;5;1;1,36E-05;A30;B27;C5;DR1
3327;30;27;5;10;1,32E-05;A30;B27;C5;DR10
3328;30;27;5;13;7,02E-05;A30;B27;C5;DR13
3329;30;27;5;15;7,25E-06;A30;B27;C5;DR15
3330;30;27;5;4;1,44E-05;A30;B27;C5;DR4
3331;30;27;5;7;1,82E-05;A30;B27;C5;DR7
3332;30;27;7;15;2,61E-05;A30;B27;C7;DR15
3333;30;35;12;7;1,32E-05;A30;B35;C12;DR7
3334;30;35;12;8;1,32E-05;A30;B35;C12;DR8
3335;30;35;14;13;7,90E-05;A30;B35;C14;DR13
3336;30;35;14;14;1,32E-05;A30;B35;C14;DR14
3337;30;35;15;16;1,32E-05;A30;B35;C15;DR16
3338;30;35;16;1;1,32E-05;A30;B35;C16;DR1
3339;30;35;4;1;0,000225304;A30;B35;C4;DR1
3340;30;35;4;10;0,000120131;A30;B35;C4;DR10
3341;30;35;4;11;0,000135142;A30;B35;C4;DR11
3342;30;35;4;12;9,02E-05;A30;B35;C4;DR12
3343;30;35;4;13;0,000611458;A30;B35;C4;DR13
3344;30;35;4;16;7,56E-05;A30;B35;C4;DR16
3345;30;35;4;4;4,03E-05;A30;B35;C4;DR4
3346;30;35;4;7;5,23E-05;A30;B35;C4;DR7
3347;30;35;6;12;6,58E-05;A30;B35;C6;DR12
3348;30;37;4;11;2,64E-06;A30;B37;C4;DR11
3349;30;37;4;7;2,37E-05;A30;B37;C4;DR7
3350;30;37;6;10;7,93E-05;A30;B37;C6;DR10
3351;30;38;12;1;1,01E-05;A30;B38;C12;DR1
3352;30;38;12;12;9,94E-06;A30;B38;C12;DR12
3353;30;38;12;14;3,91E-05;A30;B38;C12;DR14
3354;30;38;12;15;9,75E-05;A30;B38;C12;DR15
3355;30;38;12;16;1,47E-05;A30;B38;C12;DR16
3356;30;38;12;4;1,36E-05;A30;B38;C12;DR4
3357;30;38;12;7;8,52E-05;A30;B38;C12;DR7
3358;30;39;12;11;3,32E-05;A30;B39;C12;DR11
3359;30;39;12;13;0,000206693;A30;B39;C12;DR13
3360;30;39;12;16;5,55E-05;A30;B39;C12;DR16
3361;30;39;12;7;1,67E-05;A30;B39;C12;DR7
3362;30;39;5;1;1,32E-05;A30;B39;C5;DR1
3363;30;39;7;8;9,29E-05;A30;B39;C7;DR8
3364;30;40;15;1;1,29E-05;A30;B40;C15;DR1
3365;30;40;2;11;4,87E-05;A30;B40;C2;DR11
3366;30;40;2;13;1,55E-05;A30;B40;C2;DR13
3367;30;40;2;15;2,03E-05;A30;B40;C2;DR15
3368;30;40;3;1;2,64E-05;A30;B40;C3;DR1
3369;30;40;3;15;2,60E-05;A30;B40;C3;DR15
3370;30;40;3;4;2,43E-05;A30;B40;C3;DR4
3371;30;40;3;7;1,85E-05;A30;B40;C3;DR7
3372;30;40;3;8;9,42E-05;A30;B40;C3;DR8
3373;30;40;7;4;2,09E-06;A30;B40;C7;DR4
3374;30;41;15;4;1,32E-05;A30;B41;C15;DR4
3375;30;41;17;10;6,94E-06;A30;B41;C17;DR10
3376;30;41;17;13;0,000106758;A30;B41;C17;DR13
3377;30;41;17;7;1,61E-05;A30;B41;C17;DR7
3378;30;41;4;3;6,58E-05;A30;B41;C4;DR3
3379;30;41;6;3;1,44E-05;A30;B41;C6;DR3
3380;30;41;7;4;7,03E-06;A30;B41;C7;DR4
3381;30;41;7;7;1,32E-05;A30;B41;C7;DR7
3382;30;42;17;10;2,66E-05;A30;B42;C17;DR10
3383;30;42;17;11;6,21E-05;A30;B42;C17;DR11
3384;30;42;17;13;1,36E-05;A30;B42;C17;DR13
3385;30;42;17;14;1,32E-05;A30;B42;C17;DR14
3386;30;42;17;15;1,31E-05;A30;B42;C17;DR15
3387;30;42;17;16;3,27E-05;A30;B42;C17;DR16
3388;30;42;17;3;0,000537771;A30;B42;C17;DR3
3389;30;42;17;8;2,04E-05;A30;B42;C17;DR8
3390;30;44;16;1;5,72E-05;A30;B44;C16;DR1
3391;30;44;16;11;1,82E-05;A30;B44;C16;DR11
3392;30;44;16;13;2,97E-05;A30;B44;C16;DR13
3393;30;44;16;4;5,96E-05;A30;B44;C16;DR4
3394;30;44;16;7;0,000397166;A30;B44;C16;DR7
3395;30;44;16;9;1,59E-05;A30;B44;C16;DR9
3396;30;44;2;1;1,71E-05;A30;B44;C2;DR1
3397;30;44;4;1;1,31E-05;A30;B44;C4;DR1
3398;30;44;4;11;1,88E-05;A30;B44;C4;DR11
3399;30;44;4;13;1,97E-05;A30;B44;C4;DR13
3400;30;44;4;14;2,36E-05;A30;B44;C4;DR14
3401;30;44;4;15;2,90E-05;A30;B44;C4;DR15
3402;30;44;4;4;6,01E-06;A30;B44;C4;DR4
3403;30;44;4;7;0,000207115;A30;B44;C4;DR7
3404;30;44;5;11;8,83E-05;A30;B44;C5;DR11
3405;30;44;5;12;2,02E-05;A30;B44;C5;DR12
3406;30;44;5;13;2,02E-05;A30;B44;C5;DR13
3407;30;44;5;4;3,92E-05;A30;B44;C5;DR4
3408;30;44;5;7;8,14E-05;A30;B44;C5;DR7
3409;30;44;6;13;5,35E-06;A30;B44;C6;DR13
3410;30;44;6;4;2,67E-05;A30;B44;C6;DR4
3411;30;44;6;7;7,48E-06;A30;B44;C6;DR7
3412;30;44;7;11;2,75E-07;A30;B44;C7;DR11
3413;30;44;7;13;3,23E-05;A30;B44;C7;DR13
3414;30;44;7;4;3,01E-05;A30;B44;C7;DR4
3415;30;44;7;7;1,22E-05;A30;B44;C7;DR7
3416;30;45;17;15;1,32E-05;A30;B45;C17;DR15
3417;30;45;6;15;1,32E-05;A30;B45;C6;DR15
3418;30;47;6;16;9,27E-06;A30;B47;C6;DR16
3419;30;49;4;11;3,51E-06;A30;B49;C4;DR11
3420;30;49;7;10;8,22E-06;A30;B49;C7;DR10
3421;30;49;7;11;0,000714885;A30;B49;C7;DR11
3422;30;49;7;12;1,33E-05;A30;B49;C7;DR12
3423;30;49;7;13;0,000289554;A30;B49;C7;DR13
3424;30;49;7;14;6,41E-05;A30;B49;C7;DR14
3425;30;49;7;15;2,81E-05;A30;B49;C7;DR15
3426;30;49;7;4;5,37E-05;A30;B49;C7;DR4
3427;30;49;7;7;4,03E-07;A30;B49;C7;DR7
3428;30;50;4;1;6,83E-06;A30;B50;C4;DR1
3429;30;50;4;13;7,20E-05;A30;B50;C4;DR13
3430;30;50;4;4;1,56E-05;A30;B50;C4;DR4
3431;30;50;6;1;0,000179087;A30;B50;C6;DR1
3432;30;50;6;11;3,15E-05;A30;B50;C6;DR11
3433;30;50;6;12;1,56E-05;A30;B50;C6;DR12
3434;30;50;6;16;1,69E-05;A30;B50;C6;DR16
3435;30;50;6;3;1,32E-05;A30;B50;C6;DR3
3436;30;50;6;4;5,61E-05;A30;B50;C6;DR4
3437;30;50;8;14;1,32E-05;A30;B50;C8;DR14
3438;30;51;1;10;9,68E-06;A30;B51;C1;DR10
3439;30;51;1;11;1,32E-05;A30;B51;C1;DR11
3440;30;51;12;16;7,31E-06;A30;B51;C12;DR16
3441;30;51;14;12;9,12E-06;A30;B51;C14;DR12
3442;30;51;14;13;8,42E-05;A30;B51;C14;DR13
3443;30;51;14;14;7,79E-05;A30;B51;C14;DR14
3444;30;51;14;15;1,06E-05;A30;B51;C14;DR15
3445;30;51;14;3;1,21E-10;A30;B51;C14;DR3
3446;30;51;14;7;3,12E-05;A30;B51;C14;DR7
3447;30;51;14;8;5,86E-05;A30;B51;C14;DR8
3448;30;51;15;1;2,10E-05;A30;B51;C15;DR1
3449;30;51;15;11;3,62E-05;A30;B51;C15;DR11
3450;30;51;15;12;1,39E-05;A30;B51;C15;DR12
3451;30;51;15;3;5,18E-05;A30;B51;C15;DR3
3452;30;51;15;4;5,20E-09;A30;B51;C15;DR4
3453;30;51;16;1;7,73E-05;A30;B51;C16;DR1
3454;30;51;16;10;1,32E-05;A30;B51;C16;DR10
3455;30;51;16;13;2,92E-11;A30;B51;C16;DR13
3456;30;51;16;15;1,12E-05;A30;B51;C16;DR15
3457;30;51;16;16;1,14E-05;A30;B51;C16;DR16
3458;30;51;16;7;0,000548562;A30;B51;C16;DR7
3459;30;51;16;8;3,34E-05;A30;B51;C16;DR8
3460;30;51;2;16;0,000177227;A30;B51;C2;DR16
3461;30;51;2;3;3,48E-05;A30;B51;C2;DR3
3462;30;51;2;4;3,90E-05;A30;B51;C2;DR4
3463;30;51;2;7;1,30E-05;A30;B51;C2;DR7
3464;30;51;2;8;1,28E-05;A30;B51;C2;DR8
3465;30;51;2;9;1,32E-05;A30;B51;C2;DR9
3466;30;51;4;4;1,38E-05;A30;B51;C4;DR4
3467;30;51;5;13;1,34E-05;A30;B51;C5;DR13
3468;30;51;7;4;6,33E-06;A30;B51;C7;DR4
3469;30;52;12;13;2,88E-05;A30;B52;C12;DR13
3470;30;52;12;3;1,26E-05;A30;B52;C12;DR3
3471;30;53;1;1;1,22E-05;A30;B53;C1;DR1
3472;30;53;15;1;2,94E-05;A30;B53;C15;DR1
3473;30;53;15;13;5,99E-05;A30;B53;C15;DR13
3474;30;53;15;4;1,02E-07;A30;B53;C15;DR4
3475;30;53;15;7;0,000525567;A30;B53;C15;DR7
3476;30;53;15;8;4,25E-06;A30;B53;C15;DR8
3477;30;53;4;1;2,05E-05;A30;B53;C4;DR1
3478;30;53;4;11;1,74E-05;A30;B53;C4;DR11
3479;30;53;4;13;0,000191045;A30;B53;C4;DR13
3480;30;53;4;15;1,26E-05;A30;B53;C4;DR15
3481;30;53;4;4;0,000156721;A30;B53;C4;DR4
3482;30;53;5;12;8,12E-06;A30;B53;C5;DR12
3483;30;53;8;14;1,32E-05;A30;B53;C8;DR14
3484;30;55;1;12;1,32E-05;A30;B55;C1;DR12
3485;30;55;1;8;1,32E-05;A30;B55;C1;DR8
3486;30;55;3;14;0,000192533;A30;B55;C3;DR14
3487;30;55;3;3;1,67E-06;A30;B55;C3;DR3
3488;30;55;5;13;2,63E-05;A30;B55;C5;DR13
3489;30;56;1;11;9,26E-06;A30;B56;C1;DR11
3490;30;56;5;7;2,18E-05;A30;B56;C5;DR7
3491;30;57;14;7;2,63E-05;A30;B57;C14;DR7
3492;30;57;18;1;1,33E-05;A30;B57;C18;DR1
3493;30;57;5;7;2,65E-05;A30;B57;C5;DR7
3494;30;57;6;7;4,92E-05;A30;B57;C6;DR7
3495;30;57;7;11;2,65E-05;A30;B57;C7;DR11
3496;30;57;7;13;5,84E-05;A30;B57;C7;DR13
3497;30;57;7;3;7,46E-06;A30;B57;C7;DR3
3498;30;58;3;4;3,30E-06;A30;B58;C3;DR4
3499;30;58;3;7;1,51E-05;A30;B58;C3;DR7
3500;30;58;6;11;1,32E-05;A30;B58;C6;DR11
3501;30;58;7;1;4,30E-06;A30;B58;C7;DR1
3502;30;58;7;11;2,10E-05;A30;B58;C7;DR11
3503;30;58;7;12;1,31E-05;A30;B58;C7;DR12
3504;30;58;7;3;3,79E-05;A30;B58;C7;DR3
3505;30;7;14;3;1,62E-06;A30;B7;C14;DR3
3506;30;7;15;3;1,32E-05;A30;B7;C15;DR3
3507;30;7;16;13;1,32E-05;A30;B7;C16;DR13
3508;30;7;7;1;2,60E-05;A30;B7;C7;DR1
3509;30;7;7;12;8,75E-06;A30;B7;C7;DR12
3510;30;7;7;13;5,44E-05;A30;B7;C7;DR13
3511;30;7;7;14;8,00E-06;A30;B7;C7;DR14
3512;30;7;7;15;2,84E-05;A30;B7;C7;DR15
3513;30;7;7;16;1,03E-05;A30;B7;C7;DR16
3514;30;7;7;4;2,85E-05;A30;B7;C7;DR4
3515;30;8;3;11;1,32E-05;A30;B8;C3;DR11
3516;30;8;5;3;1,63E-05;A30;B8;C5;DR3
3517;30;8;7;1;5,46E-05;A30;B8;C7;DR1
3518;30;8;7;13;5,78E-06;A30;B8;C7;DR13
3519;30;8;7;14;0,000139375;A30;B8;C7;DR14
3520;30;8;7;15;2,15E-05;A30;B8;C7;DR15
3521;30;8;7;3;0,000544273;A30;B8;C7;DR3
3522;30;8;7;4;3,32E-05;A30;B8;C7;DR4
3523;30;8;7;7;3,43E-05;A30;B8;C7;DR7
